fill,y,x,density,scaled,count,group,PANEL,ymin,ymax
#F8766D,0.0454545454545455,0.737502223803594,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.739281266678527,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.74106030955346,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.742839352428393,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.744618395303327,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.74639743817826,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.748176481053193,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.749955523928127,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.75173456680306,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.753513609677993,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.755292652552927,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.75707169542786,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.758850738302793,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.760629781177727,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.76240882405266,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.764187866927593,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.765966909802526,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.76774595267746,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.769524995552393,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.771304038427326,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.773083081302259,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.774862124177193,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.776641167052126,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.778420209927059,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.780199252801993,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.781978295676926,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.783757338551859,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.785536381426792,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.787315424301726,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.789094467176659,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.790873510051592,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.792652552926525,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.794431595801459,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.796210638676392,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.797989681551325,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.799768724426259,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.801547767301192,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.803326810176125,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.805105853051059,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.806884895925992,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.808663938800925,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.810442981675858,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.812222024550792,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.814001067425725,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.815780110300658,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.817559153175592,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.819338196050525,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.821117238925458,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.822896281800391,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.824675324675325,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.826454367550258,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.828233410425191,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.830012453300125,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.831791496175058,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.833570539049991,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.835349581924924,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.837128624799858,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.838907667674791,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.840686710549724,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.842465753424658,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.844244796299591,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.846023839174524,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.847802882049457,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.849581924924391,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.851360967799324,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.853140010674257,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.854919053549191,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.856698096424124,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.858477139299057,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.86025618217399,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.862035225048924,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.863814267923857,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.86559331079879,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.867372353673724,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.869151396548657,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.87093043942359,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.872709482298523,3.91174935420598e-18,7.13476019789836e-18,1.95587467710299e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.874488525173457,8.26421110884764e-18,1.50733493246538e-17,4.13210555442382e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.87626756804839,1.25372729687406e-18,2.28671185364621e-18,6.2686364843703e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.878046610923323,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.879825653798257,2.95940243156183e-19,5.39774529663261e-19,1.47970121578092e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.88160469667319,4.87073613807348e-18,8.88388574667402e-18,2.43536806903674e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.883383739548123,3.65568209788869e-18,6.66771123772067e-18,1.82784104894434e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.885162782423056,5.79210703284269e-19,1.05644025160916e-18,2.89605351642135e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.88694182529799,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.888720868172923,1.6916452174809e-17,3.08544384462428e-17,8.45822608740451e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.890499911047856,1.44015357039744e-17,2.62674047913752e-17,7.20076785198722e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.89227895392279,4.52674290133438e-18,8.25646588113652e-18,2.26337145066719e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.894057996797723,8.67592712744648e-19,1.58242908590795e-18,4.33796356372324e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.895837039672656,4.66599638890687e-18,8.51045460857951e-18,2.33299819445344e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.897616082547589,8.26062944676894e-18,1.50668166208102e-17,4.13031472338447e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.899395125422523,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.901174168297456,2.20944214753596e-20,4.02986962261503e-20,1.10472107376798e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.902953211172389,8.09677201524791e-19,1.47679520017647e-18,4.04838600762395e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.904732254047323,7.58293236011363e-18,1.38307440194557e-17,3.79146618005681e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.906511296922256,4.62155294838273e-19,8.42939284776695e-19,2.31077647419136e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.908290339797189,8.57889826624665e-18,1.56473169289396e-17,4.28944913312333e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.910069382672122,7.08801755178209e-18,1.29280536484488e-17,3.54400877589104e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.911848425547056,1.05868603394028e-17,1.93097008347591e-17,5.29343016970138e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.913627468421989,4.40194690446106e-18,8.02884661652503e-18,2.20097345223053e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.915406511296922,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.917185554171856,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.918964597046789,1.25566453669229e-19,2.29024524505177e-19,6.27832268346143e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.920743639921722,1.97789132291023e-19,3.60753693773738e-19,9.88945661455115e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.922522682796655,5.64246700395534e-19,1.0291469455856e-18,2.82123350197767e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.924301725671589,3.80477942544598e-18,6.93965444827555e-18,1.90238971272299e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.926080768546522,1.13887498793457e-17,2.07722918789793e-17,5.69437493967284e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.927859811421455,1.4392129082565e-17,2.62502477646969e-17,7.19606454128251e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.929638854296389,4.61437162477763e-19,8.41629461033238e-19,2.30718581238881e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.931417897171322,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.933196940046255,1.24899598964023e-17,2.27808227657485e-17,6.24497994820113e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.934975982921188,1.58462121376089e-17,2.89023946601546e-17,7.92310606880446e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.936755025796122,5.55840929381478e-18,1.0138154007873e-17,2.77920464690739e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.938534068671055,1.63303518620214e-19,2.97854320235391e-19,8.16517593101068e-18,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.940313111545988,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.942092154420922,7.07094925000293e-18,1.28969222468295e-17,3.53547462500146e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.943871197295855,1.40491123819453e-17,2.56246090334821e-17,7.02455619097264e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.945650240170788,9.19186493057965e-18,1.67653257181836e-17,4.59593246528983e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.947429283045721,3.73993837663491e-18,6.82138886110295e-18,1.86996918831745e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.949208325920655,5.8980704297183e-19,1.07576724211915e-18,2.94903521485915e-17,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.950987368795588,3.69067507753726e-18,6.73153601170166e-18,1.84533753876863e-16,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.952766411670521,4.95799015334118e-21,9.0430310340809e-21,2.47899507667059e-19,1,1,0.0454545454545455,0.0454545454545455
#F8766D,0.0454545454545455,0.954545454545455,0,0,0,1,1,0.0454545454545455,0.0454545454545455
#00BA38,0.157993226882989,0.0454545454545455,0.0678712966391832,0.195127637461932,3.39356483195916,2,1,0.0454545454545455,0.157993226882989
#00BA38,0.172601272980861,0.0472335883294788,0.0766813077166449,0.220456115517942,3.83406538583224,2,1,0.0454545454545455,0.172601272980861
#00BA38,0.188135434807581,0.049012631204412,0.0860498527537822,0.247390359448342,4.30249263768911,2,1,0.0454545454545455,0.188135434807581
#00BA38,0.204581855830001,0.0507916740793453,0.0959685749717544,0.275906343802128,4.79842874858772,2,1,0.0454545454545455,0.204581855830001
#00BA38,0.221707147894961,0.0525707169542786,0.10629671959741,0.305599403460072,5.3148359798705,2,1,0.0454545454545455,0.221707147894961
#00BA38,0.239341604111252,0.0543497598292119,0.116931937584104,0.336175288442328,5.84659687920518,2,1,0.0454545454545455,0.239341604111252
#00BA38,0.257326387962448,0.0561288027041452,0.127778435732673,0.367358596604497,6.38892178663367,2,1,0.0454545454545455,0.257326387962448
#00BA38,0.27550124710066,0.0579078455790785,0.138739566965842,0.398871470932045,6.9369783482921,2,1,0.0454545454545455,0.27550124710066
#00BA38,0.293713044291432,0.0596868884540117,0.149722975281795,0.430448391104429,7.48614876408975,2,1,0.0454545454545455,0.293713044291432
#00BA38,0.311824295954767,0.061465931328945,0.16064574528893,0.461850978229924,8.0322872644465,2,1,0.0454545454545455,0.311824295954767
#00BA38,0.329721166728239,0.0632449742038783,0.17143922367131,0.492881856392554,8.57196118356548,2,1,0.0454545454545455,0.329721166728239
#00BA38,0.347315417316743,0.0650240170788116,0.182050193923309,0.523388029973688,9.10250969616547,2,1,0.0454545454545455,0.347315417316743
#00BA38,0.36451895541059,0.0668030599537449,0.192425528185187,0.55321675820855,9.62127640925934,2,1,0.0454545454545455,0.36451895541059
#00BA38,0.381383403450297,0.0685821028286782,0.202596359592047,0.582457547787019,10.1298179796023,2,1,0.0454545454545455,0.381383403450297
#00BA38,0.397951142372706,0.0703611457036115,0.212588247792357,0.611183881817077,10.6294123896178,2,1,0.0454545454545455,0.397951142372706
#00BA38,0.414286863803475,0.0721401885785448,0.222440207855953,0.63950792727916,11.1220103927976,2,1,0.0454545454545455,0.414286863803475
#00BA38,0.430466972148922,0.073919231453478,0.232198318749284,0.667562159612891,11.6099159374642,2,1,0.0454545454545455,0.430466972148922
#00BA38,0.446567590792685,0.0756982743284113,0.241908489955973,0.695478567000609,12.0954244977986,2,1,0.0454545454545455,0.446567590792685
#00BA38,0.462651922610578,0.0774773172033446,0.251608838691171,0.723366735121495,12.5804419345586,2,1,0.0454545454545455,0.462651922610578
#00BA38,0.478757745140137,0.0792563600782779,0.261322148325217,0.751292165379643,13.0661074162609,2,1,0.0454545454545455,0.478757745140137
#00BA38,0.494883024622099,0.0810354029532112,0.271047192312033,0.779251331497376,13.5523596156017,2,1,0.0454545454545455,0.494883024622099
#00BA38,0.510950124629004,0.0828144458281445,0.280737148661784,0.807109621868456,14.0368574330892,2,1,0.0454545454545455,0.510950124629004
#00BA38,0.526825421594493,0.0845934887030777,0.290311429930264,0.834635350369656,14.5155714965132,2,1,0.0454545454545455,0.526825421594493
#00BA38,0.542326390402731,0.086372531578011,0.299659956488642,0.861512041863912,14.9829978244321,2,1,0.0454545454545455,0.542326390402731
#00BA38,0.557227220979333,0.0881515744529443,0.308646543850409,0.887348170648499,15.4323271925205,2,1,0.0454545454545455,0.557227220979333
#00BA38,0.57126932828769,0.0899306173278776,0.317115241177121,0.911695383440474,15.8557620588561,2,1,0.0454545454545455,0.57126932828769
#00BA38,0.584174326544968,0.0917096602028109,0.324898155937899,0.934070995002923,16.2449077968949,2,1,0.0454545454545455,0.584174326544968
#00BA38,0.595658740134421,0.0934887030777442,0.331824325958403,0.953983494979835,16.5912162979202,2,1,0.0454545454545455,0.595658740134421
#00BA38,0.605449665728633,0.0952677459526775,0.337729165138517,0.970959704008719,16.8864582569258,2,1,0.0454545454545455,0.605449665728633
#00BA38,0.613098391264616,0.0970467888276108,0.342342058351545,0.984221612931831,17.1171029175772,2,1,0.0454545454545455,0.613098391264616
#00BA38,0.618447775927237,0.0988258317025441,0.345568235063991,0.993496759733298,17.2784117531996,2,1,0.0454545454545455,0.618447775927237
#00BA38,0.621496262145492,0.100604874577477,0.347406755915608,0.9987824437848,17.3703377957804,2,1,0.0454545454545455,0.621496262145492
#00BA38,0.622198480307952,0.102383917452411,0.347830258809055,1,17.3915129404528,2,1,0.0454545454545455,0.622198480307952
#00BA38,0.620574375057579,0.104162960327344,0.346850772219892,0.997184009831354,17.3425386109946,2,1,0.0454545454545455,0.620574375057579
#00BA38,0.616705856787137,0.105942003202277,0.344517695736725,0.99047649539269,17.2258847868363,2,1,0.0454545454545455,0.616705856787137
#00BA38,0.610730516671088,0.10772104607721,0.340914009640632,0.980116022130724,17.0457004820316,2,1,0.0454545454545455,0.610730516671088
#00BA38,0.602832890743591,0.109500088952144,0.33615100633131,0.966422551856947,16.8075503165655,2,1,0.0454545454545455,0.602832890743591
#00BA38,0.593233831358837,0.111279131827077,0.330361880328674,0.949779014223224,16.5180940164337,2,1,0.0454545454545455,0.593233831358837
#00BA38,0.582031078511011,0.11305817470201,0.323605577943936,0.930354877841671,16.1802788971968,2,1,0.0454545454545455,0.582031078511011
#00BA38,0.569692644159034,0.114837217576944,0.316164353936894,0.908961615413843,15.8082176968447,2,1,0.0454545454545455,0.569692644159034
#00BA38,0.556488783230069,0.116616260451877,0.308201197175882,0.886067814315924,15.4100598587941,2,1,0.0454545454545455,0.556488783230069
#00BA38,0.542649540553057,0.11839530332681,0.29985484609845,0.862072342771816,14.9927423049225,2,1,0.0454545454545455,0.542649540553057
#00BA38,0.528382515110255,0.120174346201743,0.291250502208008,0.837335150786558,14.5625251104004,2,1,0.0454545454545455,0.528382515110255
#00BA38,0.513869361484021,0.121953389076677,0.282497720120699,0.812171204103835,14.124886006035,2,1,0.0454545454545455,0.513869361484021
#00BA38,0.499264134644521,0.12373243195161,0.273689409318368,0.786847614280195,13.6844704659184,2,1,0.0454545454545455,0.499264134644521
#00BA38,0.484693301081944,0.125511474826543,0.26490184086232,0.76158365798687,13.245092043116,2,1,0.0454545454545455,0.484693301081944
#00BA38,0.470262256585459,0.127290517701477,0.256198578220515,0.736562078002414,12.8099289110258,2,1,0.0454545454545455,0.470262256585459
#00BA38,0.45608079411583,0.12906956057641,0.247645836764542,0.711973241236868,12.3822918382271,2,1,0.0454545454545455,0.45608079411583
#00BA38,0.442179268121007,0.130848603451343,0.239261923050999,0.687869778409198,11.96309615255,2,1,0.0454545454545455,0.442179268121007
#00BA38,0.428592866405572,0.132627646326276,0.231068058600279,0.66431270065876,11.553402930014,2,1,0.0454545454545455,0.428592866405572
#00BA38,0.41534790748896,0.13440668920121,0.223080115928543,0.641347640922191,11.1540057964271,2,1,0.0454545454545455,0.41534790748896
#00BA38,0.402464861502737,0.136185732076143,0.215310440429873,0.619010091781779,10.7655220214937,2,1,0.0454545454545455,0.402464861502737
#00BA38,0.389960868481118,0.137964774951076,0.207769369139784,0.597329771858176,10.3884684569892,2,1,0.0454545454545455,0.389960868481118
#00BA38,0.377851706629736,0.13974381782601,0.200466417784435,0.57633403853597,10.0233208892217,2,1,0.0454545454545455,0.377851706629736
#00BA38,0.366153176786693,0.141522860700943,0.193411115739472,0.556050288441543,9.67055578697359,2,1,0.0454545454545455,0.366153176786693
#00BA38,0.354909770701102,0.143301903575876,0.186630295669573,0.536555664560585,9.33151478347865,2,1,0.0454545454545455,0.354909770701102
#00BA38,0.344154155350592,0.145080946450809,0.180143658801915,0.51790680724188,9.00718294009574,2,1,0.0454545454545455,0.344154155350592
#00BA38,0.333866273747684,0.146859989325743,0.173939108906741,0.50006894024199,8.69695544533707,2,1,0.0454545454545455,0.333866273747684
#00BA38,0.324060689847649,0.148639032200676,0.16802542940426,0.483067315591134,8.401271470213,2,1,0.0454545454545455,0.324060689847649
#00BA38,0.314747736947399,0.150418075075609,0.162408852234023,0.466919849900634,8.12044261170114,2,1,0.0454545454545455,0.314747736947399
#00BA38,0.305931617528447,0.152197117950543,0.157091911883423,0.451633829734348,7.85459559417116,2,1,0.0454545454545455,0.305931617528447
#00BA38,0.297608589721506,0.153976160825476,0.1520723516571,0.43720276717093,7.603617582855,2,1,0.0454545454545455,0.297608589721506
#00BA38,0.289765375365992,0.155755203700409,0.147342163588687,0.423603639583213,7.36710817943435,2,1,0.0454545454545455,0.289765375365992
#00BA38,0.282377921233226,0.157534246575342,0.142886841343134,0.410794741758144,7.14434206715671,2,1,0.0454545454545455,0.282377921233226
#00BA38,0.275446592782837,0.159313289450276,0.138706605326604,0.398776707355839,6.93533026633022,2,1,0.0454545454545455,0.275446592782837
#00BA38,0.2688866109276,0.161092332325209,0.134750325860796,0.387402540314265,6.73751629303982,2,1,0.0454545454545455,0.2688866109276
#00BA38,0.262615521596664,0.162871375200142,0.130968275468626,0.376529275851536,6.5484137734313,2,1,0.0454545454545455,0.262615521596664
#00BA38,0.25656355670664,0.164650418075076,0.127318377503881,0.366035945060701,6.36591887519404,2,1,0.0454545454545455,0.25656355670664
#00BA38,0.250656917822929,0.166429460950009,0.123756124643545,0.355794590922816,6.18780623217726,2,1,0.0454545454545455,0.250656917822929
#00BA38,0.244820833446346,0.168208503824942,0.120236422716113,0.345675569249765,6.01182113580567,2,1,0.0454545454545455,0.244820833446346
#00BA38,0.238982727616972,0.169987546699875,0.116715501664552,0.335553042636879,5.83577508322758,2,1,0.0454545454545455,0.238982727616972
#00BA38,0.233075346522096,0.171766589574809,0.11315280118182,0.325310401600042,5.65764005909102,2,1,0.0454545454545455,0.233075346522096
#00BA38,0.227039689273774,0.173545632449742,0.10951273824245,0.314845346168024,5.47563691212252,2,1,0.0454545454545455,0.227039689273774
#00BA38,0.220797229712333,0.175324675324675,0.105747954265289,0.304021722053054,5.28739771326443,2,1,0.0454545454545455,0.220797229712333
#00BA38,0.214337195538197,0.177103718199609,0.101851952551328,0.292820851469512,5.09259762756642,2,1,0.0454545454545455,0.214337195538197
#00BA38,0.207648864988453,0.178882761074542,0.0978182668798712,0.281224144255861,4.89091334399356,2,1,0.0454545454545455,0.207648864988453
#00BA38,0.200733947058522,0.180661803949475,0.0936479279341788,0.269234563590937,4.68239639670894,2,1,0.0454545454545455,0.200733947058522
#00BA38,0.193606910778551,0.182440846824408,0.0893496618857737,0.256877196916968,4.46748309428868,2,1,0.0454545454545455,0.193606910778551
#00BA38,0.186293399388385,0.184219889699342,0.0849389339943898,0.244196506322407,4.24694669971949,2,1,0.0454545454545455,0.186293399388385
#00BA38,0.17882826215402,0.185998932574275,0.0804367616101511,0.231252915964127,4.02183808050756,2,1,0.0454545454545455,0.17882826215402
#00BA38,0.171253321021058,0.187777975449208,0.075868367257792,0.218118939731004,3.7934183628896,2,1,0.0454545454545455,0.171253321021058
#00BA38,0.163614849916757,0.189557018324142,0.0712616584212441,0.20487481067702,3.5630829210622,2,1,0.0454545454545455,0.163614849916757
#00BA38,0.155971107595264,0.191336061199075,0.0666517705502426,0.191621542008603,3.33258852751213,2,1,0.0454545454545455,0.155971107595264
#00BA38,0.148376570747032,0.193115104074008,0.062071558158192,0.178453589318883,3.1035779079096,2,1,0.0454545454545455,0.148376570747032
#00BA38,0.140875549688817,0.194894146948941,0.0575477444891775,0.16544778101312,2.87738722445887,2,1,0.0454545454545455,0.140875549688817
#00BA38,0.133508672232725,0.196673189823875,0.0531048318943215,0.152674560505887,2.65524159471608,2,1,0.0454545454545455,0.133508672232725
#00BA38,0.126312564337545,0.198452232698808,0.0487649092348233,0.140197432511452,2.43824546174116,2,1,0.0454545454545455,0.126312564337545
#00BA38,0.119319869870998,0.200231275573741,0.0445476638004353,0.128072997308984,2.22738319002176,2,1,0.0454545454545455,0.119319869870998
#00BA38,0.112559534978622,0.202010318448675,0.0404705528103578,0.116351443801715,2.02352764051789,2,1,0.0454545454545455,0.112559534978622
#00BA38,0.10605727525238,0.203789361323608,0.036549085159385,0.105077359527392,1.82745425796925,2,1,0.0454545454545455,0.10605727525238
#00BA38,0.0998578108473754,0.205568404198541,0.0328102312622595,0.0943282834983915,1.64051156311297,2,1,0.0454545454545455,0.0998578108473754
#00BA38,0.093988940000305,0.207347447073474,0.0292707560423383,0.0841524142912673,1.46353780211692,2,1,0.0454545454545455,0.093988940000305
#00BA38,0.0884467255964207,0.209126489948408,0.0259282850530798,0.0745429254540887,1.29641425265399,2,1,0.0454545454545455,0.0884467255964207
#00BA38,0.0832473978587562,0.210905532823341,0.0227926066291972,0.06552795811163,1.13963033145986,2,1,0.0454545454545455,0.0832473978587562
#00BA38,0.0784049724107962,0.212684575698274,0.0198721734958074,0.0571318135571306,0.993608674790372,2,1,0.0454545454545455,0.0784049724107962
#00BA38,0.0739307341731262,0.214463618573208,0.0171737915100867,0.0493740583952887,0.858689575504334,2,1,0.0454545454545455,0.0739307341731262
#00BA38,0.0698326511643087,0.216242661448141,0.0147022661286533,0.0422685081481776,0.735113306432663,2,1,0.0454545454545455,0.0698326511643087
#00BA38,0.0661147818286344,0.218021704323074,0.0124600449710532,0.0358221996375917,0.623002248552659,2,1,0.0454545454545455,0.0661147818286344
